split,label,category,source_type,source_path,output_path,sha256,average_hash
train,non_edible,zitrone,structured,data/train/non_edible/zitrone/RottenLemon_1.png,data/train/non_edible/zitrone/RottenLemon_1.png,ba670457b89d439b9fde7d5154ef9459dcc329ae3c780e06bc4cd29cc0d6c853,18446607190979635199
train,non_edible,zitrone,structured,data/train/non_edible/zitrone/RottenLemon_2.png,data/train/non_edible/zitrone/RottenLemon_2.png,d26c9bdead50edba373e707775079ba1a9c3e7ad96420bcaa317cedd8c79f13f,18438231111399360511
train,non_edible,zitrone,structured,data/train/non_edible/zitrone/RottenLemon_3.png,data/train/non_edible/zitrone/RottenLemon_3.png,bac681c49f81e674bd6a4803a97f5baeb77fb2bfdf4d0f792c609a188322ae9b,18446675356405596159
train,non_edible,zitrone,structured,data/train/non_edible/zitrone/RottenLemon_7.png,data/train/non_edible/zitrone/RottenLemon_7.png,3c53e400b0f45506f257520829486095445599db9739741c96131185ed8f81b7,18446681408001933311
train,non_edible,zitrone,structured,data/train/non_edible/zitrone/RottenLemon_8.png,data/train/non_edible/zitrone/RottenLemon_8.png,0d0e444c607e0ab2821f973b3eb44c82e9f21bfd2508c3125f0650310d56848c,18438794337308633087
train,non_edible,zitrone,structured,data/train/non_edible/zitrone/RottenLemon_9.png,data/train/non_edible/zitrone/RottenLemon_9.png,4f1ffa8a2f6674c5089107f84b71f48b7500a5b0b93a3afe1d87f6a54b7481b0,18446606641228152831
train,non_edible,zitrone,structured,data/train/non_edible/zitrone/bad_quality_111.jpg,data/train/non_edible/zitrone/bad_quality_111.jpg,04aa655c5a11ddea09c515fda37f53e4098b9fc8500b08acdd3ab22c7f72ed3c,18446638035514098435
train,non_edible,zitrone,structured,data/train/non_edible/zitrone/bad_quality_12.jpg,data/train/non_edible/zitrone/bad_quality_12.jpg,664ebdeec57b168840be819fa23fa2c29352a4e91037e1c9deb433e6325cb828,18446637485758021889
train,non_edible,zitrone,structured,data/train/non_edible/zitrone/bad_quality_126.jpg,data/train/non_edible/zitrone/bad_quality_126.jpg,31425b27d3fba0be0a9e9990e8ea4fcb6d4353fb3c24b46dccbf624799641679,18383428761301223171
train,non_edible,zitrone,structured,data/train/non_edible/zitrone/bad_quality_157.jpg,data/train/non_edible/zitrone/bad_quality_157.jpg,6bbda57e998451ac01233eb12563a8d0a891a978b568b26a79b8321ce1b80e80,18428517603120449287
train,non_edible,zitrone,structured,data/train/non_edible/zitrone/zitrone_non_edible_2bbf96a1fa07.jpg,data/train/non_edible/zitrone/zitrone_non_edible_2bbf96a1fa07.jpg,2bbf96a1fa0730dcc013e71093f39d8a513ff9e75cdb41ba83d31ae4f33e5152,18391713646062075904
train,non_edible,zitrone,structured,data/train/non_edible/zitrone/zitrone_non_edible_3ce92b199498.png,data/train/non_edible/zitrone/zitrone_non_edible_3ce92b199498.png,3ce92b199498891e2cd62e9cacbf1ae838d6b5dad97ae85731df6686911a009c,18415112236600230855
train,non_edible,zitrone,structured,data/train/non_edible/zitrone/zitrone_non_edible_43a311720b9a.jpg,data/train/non_edible/zitrone/zitrone_non_edible_43a311720b9a.jpg,43a311720b9a3a7a0bb7604798b2df28c847ae751be0dcaaa8db7742e7f92b5e,18443334724830035968
train,non_edible,zitrone,structured,data/train/non_edible/zitrone/zitrone_non_edible_503a4a198c67.jpg,data/train/non_edible/zitrone/zitrone_non_edible_503a4a198c67.jpg,503a4a198c67acd268349de845da8f6c45c67ebd8d52c14982716d4afa8ce4cf,18446743832180769382
train,non_edible,zitrone,structured,data/train/non_edible/zitrone/zitrone_non_edible_5d3f3ee6ee4c.png,data/train/non_edible/zitrone/zitrone_non_edible_5d3f3ee6ee4c.png,5d3f3ee6ee4c912bcd4d79ba1ccda390e8494e5ad89c54f418d292401e50ad84,17276797187808019431
train,non_edible,zitrone,structured,data/train/non_edible/zitrone/zitrone_non_edible_643dd1a020c7.jpg,data/train/non_edible/zitrone/zitrone_non_edible_643dd1a020c7.jpg,643dd1a020c7a1377b501fe1eb6d2c87777f46f9c5516080e1a576abe6c45e22,133025748252672
train,non_edible,zitrone,structured,data/train/non_edible/zitrone/zitrone_non_edible_6659ac6d57b5.jpg,data/train/non_edible/zitrone/zitrone_non_edible_6659ac6d57b5.jpg,6659ac6d57b54930d630435c5dbb162b7eb5dc79d724fd17abd03bfeaa86f106,18433109639232780288
train,non_edible,zitrone,structured,data/train/non_edible/zitrone/zitrone_non_edible_7975e3a786a5.jpg,data/train/non_edible/zitrone/zitrone_non_edible_7975e3a786a5.jpg,7975e3a786a5fab960d080106f8535bf5abcb2b48fbaabfbc7c9908e2bbf1070,1737296671499616256
train,non_edible,zitrone,structured,data/train/non_edible/zitrone/zitrone_non_edible_8fa8214c18cd.png,data/train/non_edible/zitrone/zitrone_non_edible_8fa8214c18cd.png,8fa8214c18cd360ec65400ebbf550b83a497b41440588351b869d798c11a9550,18437604396247384963
train,non_edible,zitrone,structured,data/train/non_edible/zitrone/zitrone_non_edible_eb2b293fd40a.jpg,data/train/non_edible/zitrone/zitrone_non_edible_eb2b293fd40a.jpg,eb2b293fd40ac59716837a9955a6af2c138ddbc3ebffd043c01defee747f62c3,18446618204530540544
train,non_edible,zitrone,structured,data/train/non_edible/zitrone/zitrone_non_edible_f721a32f58b1.jpg,data/train/non_edible/zitrone/zitrone_non_edible_f721a32f58b1.jpg,f721a32f58b1e8f84471ba9a8821c38bcab0b975f9f9ba8403395516845fc558,18446708468799766528
train,non_edible,zitrone,structured,data/train/non_edible/zitrone/zitrone_non_edible_fe275728872b.png,data/train/non_edible/zitrone/zitrone_non_edible_fe275728872b.png,fe275728872b7f5dd17b2d2fe595f16b3718b3be88b788c34cdafb18f5d0ca1e,16954732354417639
train,non_edible,zitrone,structured,data/train/non_edible/zitrone/zitrone_non_edible_newraw_IMG_9828.jpeg,data/train/non_edible/zitrone/zitrone_non_edible_newraw_IMG_9828.jpeg,8fefb7fd14be1468d512c98f85c5c11860f22897b521d05f4162d891893e1ccc,18446713020041213953
train,non_edible,zitrone,structured,data/train/non_edible/zitrone/zitrone_non_edible_newraw_IMG_9829.jpeg,data/train/non_edible/zitrone/zitrone_non_edible_newraw_IMG_9829.jpeg,ceb3bdc1f8fb53807f27d781ea44253f125d3232076de1193c702c0db825fe6e,18446743806377230339
train,non_edible,zitrone,structured,data/train/non_edible/zitrone/zitrone_non_edible_newraw_IMG_9830.jpeg,data/train/non_edible/zitrone/zitrone_non_edible_newraw_IMG_9830.jpeg,435f2f6c5349b4cd152083821c6e1f937edb4c7065a4901d40b9a829122b51cd,18365944154384558328
val,edible,banane,structured,data/val/edible/banane/banane_edible_187680d9b827.png,data/val/edible/banane/banane_edible_187680d9b827.png,187680d9b8272b36953b3be2a2068b5bc53506bbf48860ed2991e55fc450a16d,18392628965404689407
val,edible,banane,structured,data/val/edible/banane/banane_edible_4430726f8924.jpg,data/val/edible/banane/banane_edible_4430726f8924.jpg,4430726f892463b22a7e917489d31a2f25207fe214563d919577aed60ab609ae,22250019109888
val,edible,banane,structured,data/val/edible/banane/banane_edible_50c6d5eb330d.jpg,data/val/edible/banane/banane_edible_50c6d5eb330d.jpg,50c6d5eb330dbda3ff21c13e73f6ff4410481e44687995e716c67311c80619ab,18384839499394842624
val,edible,banane,structured,data/val/edible/banane/banane_edible_5370cd50b3e7.jpeg,data/val/edible/banane/banane_edible_5370cd50b3e7.jpeg,5370cd50b3e7ba8995ed0cf5420fd2c5ed0aecc6963d06640e2f45c4b76e3c9d,17423455662659002499
val,edible,banane,structured,data/val/edible/banane/banane_edible_6f212c0642cc.jpg,data/val/edible/banane/banane_edible_6f212c0642cc.jpg,6f212c0642cca9734acd51fbe7f7a6e5e6705d8262f93ab90b802aa7b6beaedb,18446743181164818432
val,edible,banane,structured,data/val/edible/banane/banane_edible_98a4ff02a3c8.png,data/val/edible/banane/banane_edible_98a4ff02a3c8.png,98a4ff02a3c88b87cbec7ccc4bad36d9194e439f8aff67ba4327eebe2babf6d3,3964439806820427310
val,edible,banane,structured,data/val/edible/banane/banane_edible_ae61dcf74eeb.jpg,data/val/edible/banane/banane_edible_ae61dcf74eeb.jpg,ae61dcf74eeb2d0769f0c7a191a52dc3f357d85e979ac4086687c87b8ef4bd85,26509548920320
val,edible,banane,structured,data/val/edible/banane/banane_edible_d83ab63daf44.jpg,data/val/edible/banane/banane_edible_d83ab63daf44.jpg,d83ab63daf44f662f9b0cf7b16a299fa9d8c9dce073184c533c972fc204ad5d5,18446743240991047680
val,edible,banane,structured,data/val/edible/banane/banane_edible_e44e505558ea.png,data/val/edible/banane/banane_edible_e44e505558ea.png,e44e505558ea553d53202ad50cf5bd3929f93677560f9626c3ea3ddd604119c3,895933743829358624
val,edible,erdbeere,structured,data/val/edible/erdbeere/erdbeere_edible_4284fe11db22.jpg,data/val/edible/erdbeere/erdbeere_edible_4284fe11db22.jpg,4284fe11db225646fea7802f09890bd23824555ef15c2d8976b551ac162f8ea4,18445039701333242355
val,edible,erdbeere,structured,data/val/edible/erdbeere/erdbeere_edible_55977fb57822.jpg,data/val/edible/erdbeere/erdbeere_edible_55977fb57822.jpg,55977fb578225a221d001309706b74b20057aca23050f642a3ea3243478c9101,16204165592941650168
val,edible,erdbeere,structured,data/val/edible/erdbeere/erdbeere_edible_a667ffdd22a0.jpeg,data/val/edible/erdbeere/erdbeere_edible_a667ffdd22a0.jpeg,a667ffdd22a0d1ba4446021831c6700bd8af2cc44e24d3d0027141264908fe0f,18439708298803463167
val,edible,erdbeere,structured,data/val/edible/erdbeere/erdbeere_edible_b05d40e8d98e.jpg,data/val/edible/erdbeere/erdbeere_edible_b05d40e8d98e.jpg,b05d40e8d98eb9670d7e79712838a9f7320111e1529a77ec7a241e91c94b0bff,2242545357711474688
val,edible,erdbeere,structured,data/val/edible/erdbeere/erdbeere_edible_c1fb65ab8567.jpeg,data/val/edible/erdbeere/erdbeere_edible_c1fb65ab8567.jpeg,c1fb65ab8567889d048b2208943f04c1a25320312a9f08745add036d64cfedaf,16681755785237231615
val,edible,gurke,structured,data/val/edible/gurke/gurke_edible_15d367efb0f4.jpg,data/val/edible/gurke/gurke_edible_15d367efb0f4.jpg,15d367efb0f45e178503bd8ecec08e14d5972c09e80388ccb21f93be89286b4a,18446744070219890688
val,edible,gurke,structured,data/val/edible/gurke/gurke_edible_4454427360c1.jpg,data/val/edible/gurke/gurke_edible_4454427360c1.jpg,4454427360c1abcf20e7d6f923b0bc65586b5b27f38ad8cba88d1a0c59d04b58,18446744069414584320
val,edible,gurke,structured,data/val/edible/gurke/gurke_edible_62ababa5c2fd.jpg,data/val/edible/gurke/gurke_edible_62ababa5c2fd.jpg,62ababa5c2fdd1496ff76e1d52507edbdfe463d49abd60d34b329418e3391504,18446743829013856256
val,edible,gurke,structured,data/val/edible/gurke/gurke_edible_7839f59340a8.jpg,data/val/edible/gurke/gurke_edible_7839f59340a8.jpg,7839f59340a816fc92201c918df948718c2d9d08695a6929e216d4c35fed4923,18446727309410435071
val,edible,gurke,structured,data/val/edible/gurke/gurke_edible_8ad214bf3ff4.jpg,data/val/edible/gurke/gurke_edible_8ad214bf3ff4.jpg,8ad214bf3ff4ba112fbfcdca90303a248c9567e8bbd52f5c91868c28cbce809b,18383416060309733375
val,edible,gurke,structured,data/val/edible/gurke/gurke_edible_d544db93450f.png,data/val/edible/gurke/gurke_edible_d544db93450f.png,d544db93450fcc5e65ff81c28d4145e6ed0c4f08787dbd06a062ad33e7ee8dd3,1098706525427434495
val,edible,gurke,structured,data/val/edible/gurke/gurke_edible_dff2172bbaf7.jpg,data/val/edible/gurke/gurke_edible_dff2172bbaf7.jpg,dff2172bbaf7c5805ebfc8b0d77a58981da0bf9c7d4d0f32ea987a4ed2110ad0,16710573371779186432
val,edible,orange,structured,data/val/edible/orange/orange_edible_1b923fc6935a.jpg,data/val/edible/orange/orange_edible_1b923fc6935a.jpg,1b923fc6935a736b4da27c6bedceb6480fd9a8a107c397e98c194f0a3219c8f5,18430844876908003328
val,edible,orange,structured,data/val/edible/orange/orange_edible_41296c7b66a2.jpg,data/val/edible/orange/orange_edible_41296c7b66a2.jpg,41296c7b66a2bfebaa9e0cf27e253f0329e70419fa551e3cd7eee395617471ca,8724021055
val,edible,orange,structured,data/val/edible/orange/orange_edible_79cf56405f50.jpg,data/val/edible/orange/orange_edible_79cf56405f50.jpg,79cf56405f50b6efcf1e276cb9391a8ea54ac996cdb3f0a75be5b15fc5bc45ed,33910007516899328
val,edible,orange,structured,data/val/edible/orange/orange_edible_bfb5937753c3.jpg,data/val/edible/orange/orange_edible_bfb5937753c3.jpg,bfb5937753c3f24bbef9d1c391264b835fd797fd66d177561b7d232109c3c8c9,14956315274343614879
val,edible,orange,structured,data/val/edible/orange/orange_edible_d86bec4eaae7.jpg,data/val/edible/orange/orange_edible_d86bec4eaae7.jpg,d86bec4eaae722afa01bed97330661840805950f43b7d9c822f80bb46f626889,18430844042565894936
val,edible,orange,structured,data/val/edible/orange/orange_edible_f044d0d7d042.jpg,data/val/edible/orange/orange_edible_f044d0d7d042.jpg,f044d0d7d042f89f7cb82a0adf4d7b757de1cb7c0c6da4c8ec27f758fd45dea0,18438230011887731695
val,edible,paprika,structured,data/val/edible/paprika/paprika_edible_0386ea8a7b7a.jpg,data/val/edible/paprika/paprika_edible_0386ea8a7b7a.jpg,0386ea8a7b7aaaa38f555c24588e278470aaad7eaba13ebb7c8f37ee03e3b7ae,16682180749713064447
val,edible,paprika,structured,data/val/edible/paprika/paprika_edible_39f1bce3a52c.jpg,data/val/edible/paprika/paprika_edible_39f1bce3a52c.jpg,39f1bce3a52c027d7045d20a0ff8a810635d7ea96ae2a13411eabb556342188c,620545528715019990
val,edible,paprika,structured,data/val/edible/paprika/paprika_edible_4d625402a0b7.jpg,data/val/edible/paprika/paprika_edible_4d625402a0b7.jpg,4d625402a0b71f4ef4fc2bd83a152810a9e318ee81c2f7704960c21fd79f8999,2170367797391978624
val,edible,paprika,structured,data/val/edible/paprika/paprika_edible_63e92463d8b7.jpg,data/val/edible/paprika/paprika_edible_63e92463d8b7.jpg,63e92463d8b7074371c46092c968055bca54a915a4cf82ea2699ae7a50b34ca4,9503686895232647623
val,edible,paprika,structured,data/val/edible/paprika/paprika_edible_fab8e76ca5b7.jpeg,data/val/edible/paprika/paprika_edible_fab8e76ca5b7.jpeg,fab8e76ca5b78f48d3e1ddaf59d38e6b0fdcc4b1e0bf72211789a488fa58b6e0,18429011708653068531
val,edible,zitrone,structured,data/val/edible/zitrone/zitrone_edible_b5637e3a8b28.jpeg,data/val/edible/zitrone/zitrone_edible_b5637e3a8b28.jpeg,b5637e3a8b2822d16a184b827a12d2990097a34140bdd4177f6f9452dbb1d3af,14882005054694154492
val,edible,zitrone,structured,data/val/edible/zitrone/zitrone_edible_c920ef83bb22.jpeg,data/val/edible/zitrone/zitrone_edible_c920ef83bb22.jpeg,c920ef83bb2223d65b1b2561fc05f486dde8c5ee4675182711ac8daec7c9bf67,18367582040535922940
val,non_edible,banane,structured,data/val/non_edible/banane/banane_non_edible_2230f6b5588a.jpg,data/val/non_edible/banane/banane_non_edible_2230f6b5588a.jpg,2230f6b5588aa5faaede8c7ba21a0e3c2fad8f5eabf1bfee1a11dc9428d40130,18430919902345822208
val,non_edible,banane,structured,data/val/non_edible/banane/banane_non_edible_4e2a05f42c0c.jpg,data/val/non_edible/banane/banane_non_edible_4e2a05f42c0c.jpg,4e2a05f42c0c5e4c70f8912dcc049adbbd5f6406b1de851061fb6e69d69ad44a,18446744070488326144
val,non_edible,banane,structured,data/val/non_edible/banane/banane_non_edible_5d65d4cb62f7.png,data/val/non_edible/banane/banane_non_edible_5d65d4cb62f7.png,5d65d4cb62f7cdeb183dae9e1b9c1364805a88006c064890155d876d5d88d585,18155122005078968063
val,non_edible,banane,structured,data/val/non_edible/banane/banane_non_edible_6fa49ba0a41a.jpg,data/val/non_edible/banane/banane_non_edible_6fa49ba0a41a.jpg,6fa49ba0a41a055234e3e9055a71a20fc9719c536bf7f9fed30139a3b7a010f0,18446744069548802048
val,non_edible,banane,structured,data/val/non_edible/banane/banane_non_edible_791669cbf050.png,data/val/non_edible/banane/banane_non_edible_791669cbf050.png,791669cbf05040ea89dc9a19209cf130632e96bf4eea51f2d66f250b62072f7f,18446112411827160007
val,non_edible,banane,structured,data/val/non_edible/banane/banane_non_edible_7ae0e0853015.png,data/val/non_edible/banane/banane_non_edible_7ae0e0853015.png,7ae0e0853015ceaafd33cc968b81affadb616d22d5f4972e443f00b550192151,72910546684855295
val,non_edible,banane,structured,data/val/non_edible/banane/banane_non_edible_a4405b37fb5a.jpg,data/val/non_edible/banane/banane_non_edible_a4405b37fb5a.jpg,a4405b37fb5a782c98d0c2115ad7f6e26fe8a33a834cff86455db54eeae83e9c,18445038597829033728
val,non_edible,banane,structured,data/val/non_edible/banane/banane_non_edible_b9f175758af9.jpg,data/val/non_edible/banane/banane_non_edible_b9f175758af9.jpg,b9f175758af91e44448c4fcc0be285ce8fccb22d42327067eb0539c1b7d2479e,18438266709975105280
val,non_edible,erdbeere,structured,data/val/non_edible/erdbeere/erdbeere_non_edible_432548823a05.jpeg,data/val/non_edible/erdbeere/erdbeere_non_edible_432548823a05.jpeg,432548823a051f9cc7fc1fe1b8e51cb60d013610c2d4cf9bc3bf9b37b950668a,18298390134643548384
val,non_edible,erdbeere,structured,data/val/non_edible/erdbeere/erdbeere_non_edible_4df56e9a3629.jpg,data/val/non_edible/erdbeere/erdbeere_non_edible_4df56e9a3629.jpg,4df56e9a362953d0d303ecacce13e831eb24df6de042e3e30dd33451e134a29f,54069652937571580
val,non_edible,erdbeere,structured,data/val/non_edible/erdbeere/erdbeere_non_edible_d2476708cbe9.jpg,data/val/non_edible/erdbeere/erdbeere_non_edible_d2476708cbe9.jpg,d2476708cbe9a181f1bc7bb20fb348760d41cf366488422b21d039432899198b,18419598813226272513
val,non_edible,gurke,structured,data/val/non_edible/gurke/gurke_non_edible_74a765ba08de.jpg,data/val/non_edible/gurke/gurke_non_edible_74a765ba08de.jpg,74a765ba08ded8c2c3467ef693ad93bf373275f6d67222cf33f14d0417d55624,17507445519141597296
val,non_edible,gurke,structured,data/val/non_edible/gurke/gurke_non_edible_b4408e4ca775.png,data/val/non_edible/gurke/gurke_non_edible_b4408e4ca775.png,b4408e4ca77573fbfeab06733b80eccd7c448cff091d652d7c1b40ae424f2282,4503265134847327868
val,non_edible,orange,structured,data/val/non_edible/orange/orange_non_edible_21b002f6319f.png,data/val/non_edible/orange/orange_non_edible_21b002f6319f.png,21b002f6319ff68bac9b79a283fb1d972d700ab19554c85a8f0290bf13a18354,18443350916149018848
val,non_edible,orange,structured,data/val/non_edible/orange/orange_non_edible_772d0c8b295d.png,data/val/non_edible/orange/orange_non_edible_772d0c8b295d.png,772d0c8b295d3d7b819585f9844a49554c90c84d986ca0cea17e8a434a108d4d,18429724789217412095
val,non_edible,orange,structured,data/val/non_edible/orange/orange_non_edible_7f15f53e564a.png,data/val/non_edible/orange/orange_non_edible_7f15f53e564a.png,7f15f53e564ab9c4ab5afaf14bc9691328150ec3fa2beaeab0f8d3c17bb7052c,18445004377904222095
val,non_edible,orange,structured,data/val/non_edible/orange/orange_non_edible_a028fbcb0e93.png,data/val/non_edible/orange/orange_non_edible_a028fbcb0e93.png,a028fbcb0e93ccc9a027f669106c62307782b26f8c591ba40e39dd6a1e0eada4,18429715941450548223
val,non_edible,orange,structured,data/val/non_edible/orange/orange_non_edible_a313e7109c0b.png,data/val/non_edible/orange/orange_non_edible_a313e7109c0b.png,a313e7109c0b0d8795656f80dfed58523e8db6e4893ee0834c1583509a82266a,18429716502051800007
val,non_edible,paprika,structured,data/val/non_edible/paprika/paprika_non_edible_1bcecdbb12e1.jpg,data/val/non_edible/paprika/paprika_non_edible_1bcecdbb12e1.jpg,1bcecdbb12e101b048a95de299b9b13cee2caa7020c6db1cfd7a099e43fd891f,18433171158888335359
val,non_edible,paprika,structured,data/val/non_edible/paprika/paprika_non_edible_2a768e953563.jpeg,data/val/non_edible/paprika/paprika_non_edible_2a768e953563.jpeg,2a768e953563a136bd05ba209edc95e5a31f662484d2be559685b6b09f07dcba,134138284120205311
val,non_edible,paprika,structured,data/val/non_edible/paprika/paprika_non_edible_4345eb209da0.jpg,data/val/non_edible/paprika/paprika_non_edible_4345eb209da0.jpg,4345eb209da0e9e4c106d9d77a43565787e72db59a25efc3f7cb38633df8bb46,18446620445350268815
val,non_edible,paprika,structured,data/val/non_edible/paprika/paprika_non_edible_72dff42adfda.jpg,data/val/non_edible/paprika/paprika_non_edible_72dff42adfda.jpg,72dff42adfdaf46721dfa8dd9fd21a1a2dcb1c65301f819b469cf6c552a4b4d5,18438803167761268735
val,non_edible,paprika,structured,data/val/non_edible/paprika/paprika_non_edible_762a6d19c474.jpeg,data/val/non_edible/paprika/paprika_non_edible_762a6d19c474.jpeg,762a6d19c474d35cf7f8f799dab75bf6de4c6aa1687ff57da15a7e6368636697,18437471956450148352
val,non_edible,paprika,structured,data/val/non_edible/paprika/paprika_non_edible_89302ec51a45.jpg,data/val/non_edible/paprika/paprika_non_edible_89302ec51a45.jpg,89302ec51a454cc88982f6b29e464d42513f319cf1b5a3d2ede60dc495fa72af,11475144098074206991
val,non_edible,paprika,structured,data/val/non_edible/paprika/paprika_non_edible_a07077689256.jpg,data/val/non_edible/paprika/paprika_non_edible_a07077689256.jpg,a07077689256141d74271a0fc2cef89e3044ba9a30ee804e31cf08d0a83849f5,1991366875749888
val,non_edible,paprika,structured,data/val/non_edible/paprika/paprika_non_edible_c9456ffa2ed6.jpg,data/val/non_edible/paprika/paprika_non_edible_c9456ffa2ed6.jpg,c9456ffa2ed688752523462d0e979c6e2174e28c2694ea51aaba7b30ed55708f,18433096400721135615
val,non_edible,paprika,structured,data/val/non_edible/paprika/paprika_non_edible_e5ae48c65e3f.jpg,data/val/non_edible/paprika/paprika_non_edible_e5ae48c65e3f.jpg,e5ae48c65e3f58058b7137dc77b64a393b282a8a2d0625c509bd696b2581bc1d,515388409121837055
val,non_edible,zitrone,structured,data/val/non_edible/zitrone/zitrone_non_edible_37e34b5d4ad5.png,data/val/non_edible/zitrone/zitrone_non_edible_37e34b5d4ad5.png,37e34b5d4ad56a1e602a51c08840c0a5fcdebb5e502aee5bd5ed4912f26eda51,18432955102697473023
